(1104.9944750276247, 192.99903500482498)
(938.7129446957933, 192.28543959222915)
(837.4916250837491, 186.9981300186998)
(1135.4269493900724, 193.80924693917103)
(1020.1764175425544, 188.82197045959492)
(1032.5738801687028, 186.15117669483024)
(1056.540345991234, 188.41643114612774)
(1076.5096757648769, 187.91086056329704)
(1055.4624448168872, 184.93259360295892)
(926.990730092699, 181.4981850181498)
(0.0, 0.0)
(1018.1779207519168, 182.74330860003806)
(590.1757762637926, 179.5292005538817)
(928.7558871105082, 184.12087735598058)
(1028.997942004116, 174.499651000698)
(0.0, 0.0)
(1008.4051665070374, 173.92553942472722)
(1009.396659438467, 185.6408828403465)
(634.0641304101449, 169.26598960270823)
(1079.3117470983914, 167.32998673359864)
(1040.3125270827918, 177.32978673759857)
(604.7564762003464, 168.75726892617772)
(1093.4890651093488, 173.99826001739982)
(975.490245097549, 163.99836001639983)
(0.0, 0.0)
(0.0, 0.0)
(1086.2741568639215, 181.94383796498454)
(0.0, 0.0)
(0.0, 0.0)
(0.0, 0.0)
(0.0, 0.0)
(1056.4149059751567, 169.91638347269424)
(1050.0496665902565, 170.9740959372883)
(1038.7163506927939, 173.10229779133672)
(1010.2626256161641, 162.1326848025941)
(0.0, 0.0)
(1022.1292448163539, 163.9326776026229)
(609.4969525152374, 156.99921500392497)
(740.7597883053667, 158.1900242189784)
(1153.4884651153488, 169.99830001699982)
(0.0, 0.0)
(632.9984175039563, 154.99961250096877)
(632.9968350158249, 154.99922500387498)
(0.0, 0.0)
(1015.6658202784831, 156.41653631955307)
(1015.6099826555749, 156.55538160513154)
(940.7899385962255, 166.3903811102584)
(936.9953150234248, 169.99915000424997)
(1148.3452705036382, 171.23063751489423)
(1147.9971300071752, 171.4995712510719)
(1148.9971275071814, 169.49957625105938)
(0.0, 0.0)
(0.0, 0.0)
(0.0, 0.0)
(0.0, 0.0)
(737.0592659528497, 154.69668843026346)
(1143.4406329756678, 153.99948666837776)
(1081.244593777031, 160.16586583733746)
(1065.6453537595914, 154.66357339519877)
(0.0, 0.0)
(991.7711659700045, 149.776779265916)
(971.3236200971322, 151.99848001519985)
(0.0, 0.0)
(1071.3723215691962, 165.41625312603387)
(1070.9946450267748, 164.99917500412496)
(1010.659928933807, 150.55455185854314)
(0.0, 0.0)
(0.0, 0.0)
(843.3902229492716, 156.4251794768877)
(743.9962800185999, 150.4992475037625)
(1059.6454737571914, 157.66351339639874)
(1015.8285542805708, 171.87382742148807)
(0.0, 0.0)
(1050.4947475262622, 154.49922750386247)
(915.4954225228873, 151.49924250378749)
(872.9986569251432, 178.48690489194118)
(874.9970833430555, 147.66617444608517)
(630.1194959044033, 144.81321748275934)
(629.9991000012858, 144.49979357172347)
(1165.99417002915, 145.99927000364997)
(0.0, 0.0)
(1019.9949000254999, 143.49928250358747)
(0.0, 0.0)
(605.2642456096842, 142.86609520228583)
(1039.666089074395, 157.6202828035466)
(1032.9974175064563, 165.4995862510344)
(1000.6466537335921, 140.66385338959887)
(996.990030099699, 139.33194001393318)
(0.0, 0.0)
(0.0, 0.0)
(1025.126628010316, 146.28182623308786)
(0.0, 0.0)
(598.4940150598494, 147.99852001479985)
(1122.062178417953, 141.7327664022677)
(940.3239300940322, 136.99863001369985)
(857.776634075599, 140.02203552617485)
(553.4063690878774, 158.95524578327337)
(1157.6633590570693, 144.23768313042913)
(1012.3764279425405, 142.11092162988226)
(871.6374361598287, 140.36087717631582)
(841.9915800841991, 135.99864001359987)
(1082.9492868115615, 135.19008993307637)
(1082.994585027075, 134.999325003375)
(1135.8295472348425, 140.99953000156665)
(1070.8978582042837, 142.3997152005696)
(1042.9727544008906, 142.10234548357104)
(925.3483250650872, 140.01573966754952)
(1159.128696818546, 135.06612640216105)
(1096.7024851453868, 137.90725417712497)
(1095.9972600068502, 137.49965625085937)
(0.0, 0.0)
(935.490645093549, 131.99868001319987)
(916.5211908918354, 137.61865442289212)
(1160.662797790674, 133.1662227792574)
(0.0, 0.0)
(0.0, 0.0)
(1061.8818096768243, 136.22131408012834)
(0.0, 0.0)
(0.0, 0.0)
(1032.4546759131504, 140.04050269175602)
(1026.9974325064188, 153.49961625095938)
(1033.4990604553996, 134.99987727283886)
(1034.998275002875, 130.99978166703056)
(901.7297264144275, 139.3327760022293)
(1112.644413778391, 130.66405338559895)
(0.0, 0.0)
(0.0, 0.0)
(1000.4516663440478, 148.3570368878308)
(1001.9949900250498, 145.99927000364997)
(0.0, 0.0)
(0.0, 0.0)
(0.0, 0.0)
(1011.0937936755328, 129.80933836761184)
(1010.9974725063188, 128.49967875080313)
(988.490115098849, 123.99876001239987)
(934.490655093449, 126.99873001269987)
(0.0, 0.0)
(897.9974342930449, 127.33296952484896)
(604.1070837305529, 124.1102837092197)
(1068.5290592170963, 124.06617040198503)
(1001.5488785630317, 131.55467852436539)
(906.7717326328934, 122.776959264716)
(1151.9942400287998, 123.49938250308747)
(1058.7447062764686, 129.49935250323747)
(1012.3130870715919, 120.33092671479905)
(1087.770525974271, 122.22140741283945)
(1056.7708174342272, 135.75424306570903)
(923.4413663065567, 123.66625444581851)
(1127.7968134784664, 126.24990982149299)
(1128.38763512485, 126.55541493842784)
(1111.2622216177801, 119.66618800191463)
(900.956080943131, 128.79134468830495)
(735.3149178477921, 132.25218076458697)
(1066.9791368872898, 128.19592761263416)
(1044.5520737153097, 126.99957666807776)
(954.6614715159386, 142.0631097884177)
(967.99758000605, 139.4996512508719)
(957.9990420009581, 120.999879000121)
(958.9952050239749, 117.99941000294999)
(0.0, 0.0)
(821.0722494690752, 123.9256505355914)
(0.0, 0.0)
(1082.0929330615236, 144.32898558498022)
(1083.4303298409034, 147.1874693359439)
(1074.9982083363195, 132.99977833370278)
(1018.9149684750527, 122.55535129663673)
(0.0, 0.0)
(0.0, 0.0)
(0.0, 0.0)
(0.0, 0.0)
(1030.3127270787918, 122.66421338239903)
(946.3910434615175, 122.09789557110325)
(716.1642794524018, 117.27738685315492)
(1024.5823087510246, 132.23320110013222)
(1024.6951066149577, 130.3027933888605)
(0.0, 0.0)
(843.2301441479967, 128.1176093771737)
(1103.4889651103488, 112.99887001129989)
(895.6775432108897, 120.16083667068735)
(895.4987207161133, 119.99982857167348)
(1084.7907626743645, 125.722117453791)
(0.0, 0.0)
(1041.4140631315088, 118.83303625074271)
(1031.489685103149, 111.49888501114988)
(1008.9949550252248, 112.49943750281248)
(977.2688343972803, 130.89763785421556)
(976.220920594328, 126.7553865483735)
(980.9975475061314, 118.49970375074064)
(978.9975525061188, 118.49970375074064)
(985.9975350061626, 117.49970625073439)
(901.9954900225498, 119.99940000299998)
(810.5542046318811, 117.02758273180656)
(0.0, 0.0)
(0.0, 0.0)
(1107.520645179109, 119.80918149757666)
(938.1857226358494, 125.54894575552208)
(939.9984333359445, 120.99979833366945)
(1022.4115546088935, 113.49943250283748)
(1153.8578865507757, 117.53528230184911)
(0.0, 0.0)
(990.1960392158431, 113.93287760182291)
(0.0, 0.0)
(1058.8298039006536, 108.33297222342593)
(1034.997412506469, 108.49972875067813)
(1034.997412506469, 108.49972875067813)
(1023.3128670759918, 106.66453337599914)
(946.4976337559157, 111.74972062569844)
(1143.4406329756678, 113.49962166792777)
(1136.3990908807273, 119.38657115740973)
(0.0, 0.0)
(969.680151522159, 119.92356114296064)
(968.9975775060564, 123.49969125077189)
(855.8684362844502, 114.78563229597694)
(1119.92444003778, 118.43327411669627)
(1124.9943750281248, 129.99935000325)
(981.3294080157011, 107.93290160172691)
(803.4919650803491, 103.99896001039988)
(1128.4887151128487, 102.99897001029989)
(1087.7694736214912, 112.1873597658003)
(0.0, 0.0)
(1143.496188346039, 100.99966333445555)
(900.4909950900491, 102.99897001029989)
(1020.6462537415919, 99.33134670639922)
(0.0, 0.0)
(0.0, 0.0)
(995.1237560953049, 103.54153723974511)
(993.9975150062126, 101.49974625063439)
(1045.6856594005924, 102.90190025378416)
(1041.9982633362279, 95.99984000026667)
(961.3566365435364, 108.4509548742851)
(954.9952250238748, 111.99944000279999)
(961.3641637801614, 109.79354622836867)
(962.9951850240749, 106.99946500267498)
(791.9301656126709, 94.99962000151999)
(1063.489365106349, 98.99901000989989)
(1121.0543099396557, 102.37025662564078)
(1047.8819030095353, 94.11048370788639)
(990.1659050005859, 94.38454278112094)
(991.3012279371612, 92.30286247964398)
(1080.7383390999871, 98.4071887247658)
(949.2628696151882, 92.26629760147625)
(936.3146070411925, 90.66485336959927)
(0.0, 0.0)
(653.9028936107801, 93.66639904838367)
(1126.2348774241595, 91.33307238169795)
(1034.697930604139, 96.6331400670532)
(1094.8465509423734, 103.15312527393009)
(1098.9972525068688, 99.49975125062188)
(1028.9872427531893, 100.17497495625625)
(1029.7927483473281, 100.97697667460574)
(990.0339678379834, 147.60327599037961)
(993.9950300248498, 174.99912500437497)
(979.373925365874, 165.19877244487515)
(987.780927967176, 144.10334889424215)
(1011.9974700063251, 99.49975125062188)
(1012.9987337515829, 96.49987937515078)
(984.0404366161209, 93.1665502084789)
(867.5479989631384, 95.19596643611791)
(1080.4891951080488, 85.99914000859991)
(954.990450095499, 87.33246000873324)
(1132.7288024181235, 87.26631760139625)
(640.9935900640993, 83.33250000833324)
(0.0, 0.0)
(1067.3429279719749, 94.30390307766606)
(1067.7124919858998, 91.94356145326313)
(1112.4207389945702, 85.5776636742262)
(950.2476243809391, 84.24978937552657)
(0.0, 0.0)
(918.9296576147027, 81.73300640130772)
(1096.7704659746712, 80.2216874109728)
(643.9935600643993, 77.49922500774991)
(1118.7288584178996, 79.26634960126826)
(1116.4981391697681, 81.24986458355903)
(648.4967575162124, 75.49962250188749)
(1069.71470869418, 82.26341432362979)
(1068.72994713081, 84.49993500005)
(1069.99465002675, 79.999600002)
(1106.5481785676984, 73.77728592920491)
(0.0, 0.0)
(0.0, 0.0)
(0.0, 0.0)
(968.3236500968322, 70.99929000709993)
(926.771599300449, 70.44397481794564)
(1112.994435027825, 70.4996475017625)
(1104.6355110717157, 86.65290309562134)
(1109.9944500277497, 90.99954500227498)
(1106.1555586527759, 87.72911183597176)
(0.0, 0.0)
(938.8653913834652, 98.63678647658114)
(1094.4890551094488, 73.99926000739993)
(1083.8768171936658, 68.96957157047594)
(0.0, 0.0)
(1053.755659838194, 81.33318545481433)
(941.5898854486587, 76.1180238397123)
(1123.2471918820204, 67.49983125042188)
(1080.3117270987914, 65.33202669279947)
(1080.2660493717813, 80.01900189390368)
(1083.9945800270998, 84.99957500212498)
(1082.9986462516922, 82.49989687512891)
(0.0, 0.0)
(1060.578030443181, 73.99963000185)
(1041.26250161666, 65.73307040105172)
(1036.4896351036489, 64.49935500644993)
(752.7462362688186, 66.99966500167498)
(1146.1139852875335, 124.96293982167781)
(1069.3778970155322, 63.7141036739895)
(993.7951810641564, 77.9092906652435)
(978.9951050244748, 83.99958000209999)
(969.9991181826199, 80.99992636370331)
(1001.9949900250498, 75.99962000189998)
(990.3568335191251, 79.15601714099047)
(1017.7541985499574, 73.22212459272276)
(997.798956353665, 76.55018235738576)
(0.0, 0.0)
(1006.0120724375521, 74.5609665169553)
(931.7715659673379, 63.77735259542713)
(895.9977600056001, 64.99983750040626)
(747.9925200747992, 62.6660400062666)
(934.0786629400185, 65.49967250163749)
(1074.994625026875, 62.49968750156249)
(0.0, 0.0)
(985.4950725246373, 68.58299041838123)
(1078.4892151078488, 62.999370006299934)
(1099.6180003638092, 65.57136612250845)
(1081.4891851081488, 60.99939000609994)
(1069.1457722686541, 59.51838625543795)
(1068.9973275066814, 59.49985125037188)
(951.5428580250617, 62.75431990773343)
(0.0, 0.0)
(1019.4949025254873, 58.749706251468744)
(1036.6459337479916, 56.33220668919955)
(1034.329196016549, 59.33309600094932)
(949.3143470463924, 60.66545335759952)
(918.4513166286075, 74.47847059834281)
(1004.4949775251123, 54.99972500137499)
(1085.9963800120665, 59.99980000066666)
(999.2450037749811, 54.99972500137499)
(993.6225159437103, 61.54151281288464)
(960.2406783502818, 57.42413801671876)
(770.0676254632587, 83.77505412871747)
(1005.609435095386, 57.36101550941859)
(964.0405974126558, 76.23389137992115)
(959.9952000239998, 81.99959000204998)
(958.220944594296, 76.75545321495127)
(966.3140070531923, 52.332286687599584)
(945.3144270447924, 54.332246688399565)
(640.1008926658905, 60.07241153123635)
(1031.3230201031322, 50.99949000509994)
(1017.4966083446388, 51.99982666724444)
(1090.7006062800635, 55.03502978768794)
(0.0, 0.0)
(1101.0376145864504, 53.7050868935229)
(1077.4973062567344, 52.999867500331256)
(1035.3229801035322, 48.999510004899946)
(1021.7709659713378, 48.77745259476047)
(1008.2474793813017, 49.62487593781016)
(1000.7711059704045, 44.888589631624676)
(952.9897652766869, 49.60695036608446)
(964.3012770279811, 45.30294793403406)
(961.6952211602039, 45.30294793403406)
(644.9935500644993, 43.99956000439995)
(1019.0269285886706, 45.402739942161155)
(1019.497451256372, 44.999887500281254)
(967.3737907827616, 46.99994125007344)
(715.1654747242088, 45.41659097234838)
(975.3034997360872, 48.02894374294746)
(980.6181136970346, 46.66662222226455)
(980.9950950245249, 49.99975000124999)
(979.9951000244998, 47.999760001199995)
(1014.5301126937437, 41.09873498859136)
(1014.4024409798866, 41.40346518933489)
(634.8867725996469, 38.888759259691355)
(0.0, 0.0)
(785.5545081495446, 39.22216992599565)
(643.3204669239948, 36.665933347999704)
(631.7308064101077, 33.06653440052906)
(0.0, 0.0)
(0.0, 0.0)
(971.8059945901811, 37.12276794094603)
(926.7765420757216, 35.511063763026094)
(1004.2449787751061, 31.249843750781245)
(1075.9877636865997, 39.701122045203185)
(639.773512621027, 30.88868296433579)
(623.5547241492567, 24.755522548192157)
(720.106310402375, 19.333204445303696)
(677.749152813559, 22.374972031284962)
(630.0384744645398, 17.254881660923537)
(588.9080901122238, 92.79658061969181)
(609.7461788697236, 110.14657854940383)
(906.6828071642777, 71.66841227605735)
(910.2292573131558, 127.36772825214143)
(918.9954050229749, 99.99950000249999)
(925.8525926512592, 86.25326433072186)
(927.9953600231999, 83.99958000209999)
(928.9953550232249, 82.99958500207498)
(926.9953650231748, 82.99958500207498)
(927.9976800058, 81.49979625050938)
(874.3079943397572, 81.69129751261913)
(885.4977862555345, 73.9998150004625)
(887.4977812555469, 72.99981750045626)
(908.5924916378713, 47.81851320535038)
(703.9807636595194, 31.26548395880673)
(705.9494191385838, 41.78614775365493)
(0.0, 0.0)
(652.1102416307889, 8.222211259273877)
(614.054873272363, 4.999994444450618)
